_id,channelName,description,subscribersCount,avatarImage,isPremium
65b9eb0931a51cb0be459496,HealthMatters,Your guide to a healthier and happier life.,78000,https://img.freepik.com/premium-vector/doctor-character-avatar_24877-57947.jpg?w=2000,true
65b9eb0931a51cb0be459497,CodeCrafters,Crafting elegant code for modern software development.,72000,https://img.freepik.com/premium-vector/programmer-avatar_24877-57809.jpg?w=2000,true
65b9eb0931a51cb0be459498,ExploreTheCosmos,Embark on a cosmic journey through the mysteries of the universe.,92000,https://img.freepik.com/premium-vector/astronaut-character-avatar_24877-57837.jpg?w=2000,false
65b9eb0931a51cb0be459499,TravelEnthusiast,Roaming the world and sharing the wonders of travel.,48000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57849.jpg?w=2000,true
65b9eb0931a51cb0be45949a,ArtisticExpressions,Immerse yourself in the world of artistic creations.,54000,https://img.freepik.com/premium-vector/artist-character-avatar_24877-57856.jpg?w=2000,false
65b9eb0931a51cb0be45949b,FoodFiesta,Savor the flavors with delightful culinary experiences.,68000,https://img.freepik.com/premium-vector/chef-character-avatar_24877-57789.jpg?w=2000,false
65b9eb0931a51cb0be45949c,MindfulMeditation,Achieve tranquility through mindful meditation practices.,55000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57840.jpg?w=2000,true
65b9eb0931a51cb0be45949d,SportsShowcase,Highlighting thrilling moments in the world of sports.,89000,https://img.freepik.com/premium-vector/sportsman-character-avatar_24877-57828.jpg?w=2000,false
65b9eb0931a51cb0be45949e,PetParadise,Celebrating the joy and companionship of pets.,45000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57817.jpg?w=2000,true
65b9eb0931a51cb0be45949f,FashionFiesta,Exploring the latest trends and styles in fashion.,61000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57802.jpg?w=2000,false
65b9eb0931a51cb0be4594a0,EcoExplorers,Promoting sustainable living and environmental awareness.,52000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57822.jpg?w=2000,true
65b9eb0931a51cb0be4594a1,GamingGurus,Immersive gaming experiences and expert insights.,78000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57845.jpg?w=2000,true
65b9eb0931a51cb0be4594a2,BookBuff,Dive into the world of literature with captivating book reviews.,67000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57801.jpg?w=2000,false
65b9eb0931a51cb0be4594a3,TechTrends,Stay updated with the latest trends in the tech world.,94000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,false
65b9eb0931a51cb0be4594a4,ArtisticAdventures,Embark on artistic journeys and creative explorations.,58000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57857.jpg?w=2000,true
65b9eb0931a51cb0be4594a5,BusinessBites,Bite-sized insights into the world of business and entrepreneurship.,52000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57782.jpg?w=2000,false
65b9eb0931a51cb0be4594a6,ScienceSpectacle,Spectacular demonstrations of scientific marvels.,78000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57805.jpg?w=2000,true
65b9eb0931a51cb0be4594a7,TravelTreasures,Unveiling hidden treasures and scenic wonders around the globe.,55000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57848.jpg?w=2000,false
65b9eb0931a51cb0be4594a8,MusicMosaic,A diverse mosaic of musical genres and artistic expressions.,62000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57815.jpg?w=2000,true
65b9eb0931a51cb0be4594a9,FitnessFusion,Fusing fitness techniques for a healthier lifestyle.,71000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57796.jpg?w=2000,false
65b9eb0931a51cb0be4594aa,TechTalks,Engaging discussions on the latest tech innovations and breakthroughs.,88000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594ab,CulinaryCraft,Crafting culinary masterpieces and exploring gastronomic wonders.,54000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57816.jpg?w=2000,false
65b9eb0931a51cb0be4594ac,MindMatters,Nurturing mental well-being through mindfulness practices.,48000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57841.jpg?w=2000,true
65b9eb0931a51cb0be4594ad,ExtremeExplorers,Embarking on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be4594ae,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be4594af,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be4594b0,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be4594b1,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be4594b2,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be4594b3,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be4594b4,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be4594b5,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be4594b6,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be4594b7,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be4594b8,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be4594b9,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be4594ba,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594bb,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be4594bc,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
65b9eb0931a51cb0be4594bd,ExtremeExplorers,Embark on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be4594be,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be4594bf,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be4594c0,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be4594c1,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be4594c2,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be4594c3,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be4594c4,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be4594c5,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be4594c6,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be4594c7,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be4594c8,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be4594c9,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be4594ca,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594cb,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be4594cc,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
65b9eb0931a51cb0be4594cd,ExtremeExplorers,Embark on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be4594ce,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be4594cf,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be4594d0,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be4594d1,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be4594d2,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be4594d3,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be4594d4,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be4594d5,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be4594d6,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be4594d7,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be4594d8,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be4594d9,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be4594da,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594db,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be4594dc,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
65b9eb0931a51cb0be4594dd,TechExplorer,Unraveling the mysteries of cutting-edge technology.,55000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594de,DigitalInsights,Dive into the digital world and gain valuable insights.,42000,https://img.freepik.com/premium-vector/businessman-character-avatar-isolated_24877-57833.jpg?w=2000,false
65b9eb0931a51cb0be4594df,ScienceUnleashed,Unlocking the wonders of science for curious minds.,72000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57784.jpg?w=2000,true
65b9eb0931a51cb0be4594e0,InfiniteTechHub,Exploring the limitless possibilities of technology.,89000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be4594e1,NatureWonders,Discovering the awe-inspiring wonders of the natural world.,62000,https://img.freepik.com/premium-vector/nature-landscape-scene-silhouette_33099-435.jpg?w=2000,false
65b9eb0931a51cb0be4594e2,HealthMatters,Your guide to a healthier and happier life.,78000,https://img.freepik.com/premium-vector/doctor-character-avatar_24877-57947.jpg?w=2000,true
65b9eb0931a51cb0be4594e3,CodeCrafters,Crafting elegant code for modern software development.,72000,https://img.freepik.com/premium-vector/programmer-avatar_24877-57809.jpg?w=2000,true
65b9eb0931a51cb0be4594e4,ExploreTheCosmos,Embark on a cosmic journey through the mysteries of the universe.,92000,https://img.freepik.com/premium-vector/astronaut-character-avatar_24877-57837.jpg?w=2000,false
65b9eb0931a51cb0be4594e5,TravelEnthusiast,Roaming the world and sharing the wonders of travel.,48000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57849.jpg?w=2000,true
65b9eb0931a51cb0be4594e6,ArtisticExpressions,Immerse yourself in the world of artistic creations.,54000,https://img.freepik.com/premium-vector/artist-character-avatar_24877-57856.jpg?w=2000,false
65b9eb0931a51cb0be4594e7,FoodFiesta,Savor the flavors with delightful culinary experiences.,68000,https://img.freepik.com/premium-vector/chef-character-avatar_24877-57789.jpg?w=2000,false
65b9eb0931a51cb0be4594e8,MindfulMeditation,Achieve tranquility through mindful meditation practices.,55000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57840.jpg?w=2000,true
65b9eb0931a51cb0be4594e9,SportsShowcase,Highlighting thrilling moments in the world of sports.,89000,https://img.freepik.com/premium-vector/sportsman-character-avatar_24877-57828.jpg?w=2000,false
65b9eb0931a51cb0be4594ea,PetParadise,Celebrating the joy and companionship of pets.,45000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57817.jpg?w=2000,true
65b9eb0931a51cb0be4594eb,FashionFiesta,Exploring the latest trends and styles in fashion.,61000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57802.jpg?w=2000,false
65b9eb0931a51cb0be4594ec,EcoExplorers,Promoting sustainable living and environmental awareness.,52000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57822.jpg?w=2000,true
65b9eb0931a51cb0be4594ed,GamingGurus,Immersive gaming experiences and expert insights.,78000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57845.jpg?w=2000,true
65b9eb0931a51cb0be4594ee,BookBuff,Dive into the world of literature with captivating book reviews.,67000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57801.jpg?w=2000,false
65b9eb0931a51cb0be4594ef,TechTrends,Stay updated with the latest trends in the tech world.,94000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,false
65b9eb0931a51cb0be4594f0,ArtisticAdventures,Embark on artistic journeys and creative explorations.,58000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57857.jpg?w=2000,true
65b9eb0931a51cb0be4594f1,BusinessBites,Bite-sized insights into the world of business and entrepreneurship.,52000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57782.jpg?w=2000,false
65b9eb0931a51cb0be4594f2,ScienceSpectacle,Spectacular demonstrations of scientific marvels.,78000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57805.jpg?w=2000,true
65b9eb0931a51cb0be4594f3,TravelTreasures,Unveiling hidden treasures and scenic wonders around the globe.,55000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57848.jpg?w=2000,false
65b9eb0931a51cb0be4594f4,MusicMosaic,A diverse mosaic of musical genres and artistic expressions.,62000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57815.jpg?w=2000,true
65b9eb0931a51cb0be4594f5,FitnessFusion,Fusing fitness techniques for a healthier lifestyle.,71000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57796.jpg?w=2000,false
65b9eb0931a51cb0be4594f6,TechTalks,Engaging discussions on the latest tech innovations and breakthroughs.,88000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be4594f7,CulinaryCraft,Crafting culinary masterpieces and exploring gastronomic wonders.,54000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57816.jpg?w=2000,false
65b9eb0931a51cb0be4594f8,MindMatters,Nurturing mental well-being through mindfulness practices.,48000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57841.jpg?w=2000,true
65b9eb0931a51cb0be4594f9,ExtremeExplorers,Embarking on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be4594fa,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be4594fb,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be4594fc,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be4594fd,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be4594fe,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be4594ff,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be459500,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be459501,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be459502,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be459503,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be459504,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be459505,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be459506,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be459507,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be459508,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
65b9eb0931a51cb0be459509,ExtremeExplorers,Embark on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be45950a,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be45950b,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be45950c,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be45950d,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be45950e,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be45950f,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be459510,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be459511,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be459512,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be459513,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be459514,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be459515,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be459516,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be459517,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be459518,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
65b9eb0931a51cb0be459519,ExtremeExplorers,Embark on extreme adventures and adrenaline-fueled experiences.,59000,https://img.freepik.com/premium-vector/adventurer-character-avatar_24877-57855.jpg?w=2000,false
65b9eb0931a51cb0be45951a,PetPals,Celebrating the bonds between pets and their human companions.,65000,https://img.freepik.com/premium-vector/pet-lover-character-avatar_24877-57806.jpg?w=2000,true
65b9eb0931a51cb0be45951b,FashionFusion,Fusing fashion trends for unique and stylish expressions.,73000,https://img.freepik.com/premium-vector/fashionable-woman-character-avatar_24877-57800.jpg?w=2000,true
65b9eb0931a51cb0be45951c,EcoEnthusiast,Enthusiastically promoting eco-friendly practices and sustainability.,60000,https://img.freepik.com/premium-vector/ecologist-character-avatar_24877-57820.jpg?w=2000,false
65b9eb0931a51cb0be45951d,GamingGlobetrotter,Globetrotting through the gaming world and exploring virtual landscapes.,81000,https://img.freepik.com/premium-vector/gamer-avatar-character_24877-57844.jpg?w=2000,false
65b9eb0931a51cb0be45951e,BookWorm,Diving deep into the world of literature with a passion for books.,56000,https://img.freepik.com/premium-vector/book-lover-character-avatar_24877-57803.jpg?w=2000,true
65b9eb0931a51cb0be45951f,TechTales,Narrating tales of technological wonders and innovations.,74000,https://img.freepik.com/premium-vector/technology-logo-collection_23-2148153848.jpg?w=2000,true
65b9eb0931a51cb0be459520,ArtisticAvenues,Exploring artistic avenues and creative expressions across various mediums.,51000,https://img.freepik.com/premium-vector/creative-woman-character-avatar_24877-57858.jpg?w=2000,false
65b9eb0931a51cb0be459521,BusinessBuzz,Buzzing insights into the business world and entrepreneurial journeys.,67000,https://img.freepik.com/premium-vector/business-woman-character-avatar_24877-57781.jpg?w=2000,true
65b9eb0931a51cb0be459522,ScienceSafari,Safari into the scientific realm with fascinating discoveries and experiments.,58000,https://img.freepik.com/premium-vector/scientist-character-avatar_24877-57806.jpg?w=2000,false
65b9eb0931a51cb0be459523,TravelTrekker,Trekking through travel adventures and uncovering hidden gems.,76000,https://img.freepik.com/premium-vector/traveler-character-avatar_24877-57847.jpg?w=2000,true
65b9eb0931a51cb0be459524,MusicMoods,Exploring diverse musical moods and genres for every occasion.,50000,https://img.freepik.com/premium-vector/musician-character-avatar_24877-57814.jpg?w=2000,false
65b9eb0931a51cb0be459525,FitnessFiesta,Join the fitness fiesta with energetic workouts and health tips.,64000,https://img.freepik.com/premium-vector/fitness-woman-character-avatar_24877-57797.jpg?w=2000,true
65b9eb0931a51cb0be459526,TechTrends,Riding the waves of the latest tech trends and innovations.,83000,https://img.freepik.com/premium-vector/gamer-youtuber-gaming-avatar-with-headphones-esport-logo_8169-260.jpg?w=2000,true
65b9eb0931a51cb0be459527,CulinaryCreations,Creating culinary masterpieces with unique recipes and flavors.,57000,https://img.freepik.com/premium-vector/chef-cook-character-avatar_24877-57815.jpg?w=2000,false
65b9eb0931a51cb0be459528,MindfulMoments,Embrace mindfulness with moments of serenity and tranquility.,47000,https://img.freepik.com/premium-vector/yoga-instructor-character-avatar_24877-57842.jpg?w=2000,true
